created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 15 10:40:11 +0000 2023;1724739063419457739;"people here are protesting over Coldplay concert because they support lgbt lmaoo im so done  with indo locals man...";0;0;0;3;en;1197528767440179200;1724739063419457739;mxronaa;https://twitter.com/mxronaa/status/1724739063419457739
Wed Nov 15 10:36:10 +0000 2023;1724738052718022821;"selamat menikmati konser Coldplay, teman-teman. You’ll enjoy a concert of a lifetime.";1;0;3;1;en;46708772;1724738052718022821;dwikaputra;https://twitter.com/dwikaputra/status/1724738052718022821
Wed Nov 15 10:34:19 +0000 2023;1724737587695468749;"@all_the_love_b perth for the coldplay concert :))";0;1;0;0;en;1285368495685775360;1724733133327831424;RAINB3RRY91;https://twitter.com/RAINB3RRY91/status/1724737587695468749
Wed Nov 15 10:32:15 +0000 2023;1724737068775944425;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/hVYwFn9wA0";0;0;0;0;en;1715642958228189184;1724737068775944425;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724737068775944425
Wed Nov 15 10:24:14 +0000 2023;1724735050699387059;"I mean this coldplay enthustiasm is kinda wild and funny. I am not the concert goers but its just fascinating to see how the roads are just fillleeedddd up with cars lining up and in GBK lots of people are like storms of ants..";0;2;0;0;en;209343624;1724735048581357978;itsnadhiraan;https://twitter.com/itsnadhiraan/status/1724735050699387059
Wed Nov 15 10:20:44 +0000 2023;1724734168234639515;"After years, I think this is the first time I've gotten the most FOMO of . Nevertheless wishing everyone to have a blast at the Coldplay concert!";0;0;0;2;en;1363374986430279680;1724734168234639515;ArgiaBarnes;https://twitter.com/ArgiaBarnes/status/1724734168234639515
Wed Nov 15 10:18:35 +0000 2023;1724733626842292251;"cousins are at the Coldplay concert &amp  they have zero experience with any concert…  they have come to me for wisdom 🤭🤭 see? being a BTXT stan makes you experience many useful things";0;0;0;5;en;1408400078457372685;1724733626842292251;Karin_OT7;https://twitter.com/Karin_OT7/status/1724733626842292251
Wed Nov 15 10:16:07 +0000 2023;1724733008681599404;"Today (15/11) everyone turn their eye on the Coldplay concert, meanwhile I proudly chose to walk in the cinema for the opening day of “Past Lives”.  Sorry bro, kita… https://t.co/tM4Q4LOGGI";0;1;0;0;en;1093106640834854912;1724733008681599404;xoldonn;https://twitter.com/xoldonn/status/1724733008681599404
Wed Nov 15 10:12:29 +0000 2023;1724732090875547864;"Cannot watch @coldplay in concert tonight so I pamper myself with @McDonalds_ID Twist ice cream cone.  It's IDR5,500 only! (less than US$1) 😊👍. https://t.co/dvQ6i4W2QI";0;0;0;0;en;1214465101614370817;1724732090875547864;vinaverdemusic;https://twitter.com/vinaverdemusic/status/1724732090875547864
Wed Nov 15 10:11:22 +0000 2023;1724731813648802012;"@hmetromy the war between Israel and Palestine has been going on for years and t Coldplay concert has nothing to do with Palestinian suffering. let people enjoy what they want to enjoy. stop guilt trip them.";0;1;2;15;en;901272541;1724689467884118353;jjkrn_;https://twitter.com/jjkrn_/status/1724731813648802012
Wed Nov 15 10:11:14 +0000 2023;1724731778697728265;"Deepavali shouldn't be celebrated, Coldplay concert shouldn't be held, non-Malays not sensitive to the feelings of Malays/Muslims' concerns for the people of Palestine in conflict with Israel. https://t.co/rupHxVERWi";0;0;0;0;en;1243014722540072960;1724731778697728265;SayingTheTruth3;https://twitter.com/SayingTheTruth3/status/1724731778697728265
Wed Nov 15 10:10:28 +0000 2023;1724731583511630153;"Remembering this, in light of coldplay jakarta concert today";0;1;0;12;en;170214682;1724731583511630153;caffeinatedvan;https://twitter.com/caffeinatedvan/status/1724731583511630153
Wed Nov 15 10:01:02 +0000 2023;1724729211158745549;"Basically amid the Gaza War atmosphere a bunch of Islamist politicians have called for Coldplay's concert to be boycotted or otherwise disrupted, because they "support LGBT" (well I mean, they do)";0;0;0;4;en;1630070009446952960;1724726559024791984;zhil_arf;https://twitter.com/zhil_arf/status/1724729211158745549
Wed Nov 15 09:51:35 +0000 2023;1724726832627691983;"@IDWantsColdplay Next time will be ME AT COLDPLAY CONCERT  Anyways enjoy the concert guys, don't forget to keep safe 😍😍";0;0;0;2;en;1607166525609504768;1724721653484315030;meowmeow18_;https://twitter.com/meowmeow18_/status/1724726832627691983
Wed Nov 15 09:45:46 +0000 2023;1724725370510094435;"Can't wait for the coldplay concert in malaysia next week!";0;0;1;0;en;870665136960188416;1724725370510094435;danielkhayrul;https://twitter.com/danielkhayrul/status/1724725370510094435
Wed Nov 15 09:45:02 +0000 2023;1724725186304659630;"@kimishinoriiii Solidarity is solidarity. Support is support but life still need goes on. Just because we grief doesn't mean life has to come to a standstill. Imagine the economy impact because of concerts? No wonder Coldplay chose to do 6 days in Singapore rather than Malaysia. Bongok betul.";2;2;5;11;en;1591619468605521922;1724720657995587825;dildo_baggins77;https://twitter.com/dildo_baggins77/status/1724725186304659630
Wed Nov 15 09:44:20 +0000 2023;1724725007568249193;"ColdPlay's concert will be held in Jakarta, Indonesia. many rumors say it will not be held | so who is this?? $RATIO  @ethratio   | | #RATIO  #RATIOFarming  #ColdplayJakarta";0;0;0;0;en;1669476970567028736;1724725007568249193;FireFeline17861;https://twitter.com/FireFeline17861/status/1724725007568249193
Wed Nov 15 09:41:11 +0000 2023;1724724215012810982;"Many offices in Jakarta ask their staff to leave early to avoid traffic caused by Coldplay concert. https://t.co/RpNjzrjQ54";0;0;0;7;en;28782257;1724724215012810982;tranghoang;https://twitter.com/tranghoang/status/1724724215012810982
Wed Nov 15 09:38:24 +0000 2023;1724723516157964481;"Didn't really want to post it here, but considering this cleared 3 of my bucket lists, I have to.    Going to a concert + Coldplay concert + Singing Viva la Vida in Coldplay's concert  #ColdplayKaohsiung https://t.co/NnG39VOQD6";0;1;0;7;en;2823974486;1724723516157964481;NotKyrzerr;https://twitter.com/NotKyrzerr/status/1724723516157964481
Wed Nov 15 09:38:00 +0000 2023;1724723413846217105;"I’m probably not going to Coldplay concert cuz I just didn’t have the mood to. But I won’t bash anyone who’ll be going. Some have even plan to bring 🇵🇸 flags to express support there and that’s good. Yg terpaling asyik nak bash org mcm2 ni, tgk balik diri sendiri mmg suci sgt ke?";0;2;0;5;en;84800453;1724723413846217105;belleyangcerdik;https://twitter.com/belleyangcerdik/status/1724723413846217105
Wed Nov 15 09:34:15 +0000 2023;1724722470555709719;"wtb ticket for coldplay concert preferably CAT 7  #COLDPLAYinKL";0;2;0;1;en;541254529;1724722470555709719;arizzles_;https://twitter.com/arizzles_/status/1724722470555709719
Wed Nov 15 09:32:25 +0000 2023;1724722009530302726;"Coldplay ada following ramai and this js one of their biggest concerts. Use the platform to promote awareness about Palestine lah.   To concert goers, jangan lupa bawa bendera 🇵🇸 atau pakai warna hijau!";0;1;0;2;en;56043478;1724722009530302726;aliamirrazali;https://twitter.com/aliamirrazali/status/1724722009530302726
Wed Nov 15 09:27:57 +0000 2023;1724720884819337661;"BTS will be on coldplay’s concert today in Jakarta😭😭 (my universe)";0;0;0;0;en;1391776306648346624;1724720884819337661;jjangkea;https://twitter.com/jjangkea/status/1724720884819337661
Wed Nov 15 09:24:33 +0000 2023;1724720029516935537;"Aaaahhh excited banget liat temen-temen Coldplay Indonesia!!! Pada meet up sama nonton bareng. Have a very pleasant show my friends!! Hopefully they'll have another concert in Indonesia for the next era so we can attend the concert together! #ColdplayJakarta";0;0;0;3;en;923146919609696258;1724720029516935537;perfectcoldplay;https://twitter.com/perfectcoldplay/status/1724720029516935537
Wed Nov 15 09:22:20 +0000 2023;1724719472496529551;"@coldplay Hi ...Chris look at Jakarta make a ignor your concert right now and it has been tranding in  x land now";0;0;0;0;en;1716818393729470464;1724583392908353636;SmithDani18508;https://twitter.com/SmithDani18508/status/1724719472496529551
Wed Nov 15 09:16:49 +0000 2023;1724718084181885115;"WTS LFB PH | Coldplay day 2  2 lbb premium ph arena concert mots";0;1;0;0;en;1353373745264517121;1724718084181885115;Syumin18;https://twitter.com/Syumin18/status/1724718084181885115
Wed Nov 15 09:16:42 +0000 2023;1724718054091747432;"@TheDandyGoblin @kimishinoriiii Depend on how strong coldplay etc stand behind their message. I recall decades ago namewee try his first Malaysia concert, with countless protestor outside.   Namewee still standing strong as today, with occasional concert.";0;0;0;2;en;1116041310073319424;1724711118999093597;chongjunxiang1;https://twitter.com/chongjunxiang1/status/1724718054091747432
Wed Nov 15 09:14:47 +0000 2023;1724717572363542930;"WTB / WANT TO BUY COLDPLAY JAKARTA  2 tix  CAT 5/6/7/8   👉cod venue, FULLPAY only. NO DP DP. Aku bayar sekarang COD 👉SCAMMER JAUH2❗️❗️  Hit me up pls  tag. wtt wts wtb ticket concert tiket konser coldplay jkt vip cat 5 6 7 8";0;6;0;2;en;1464706433417682946;1724717572363542930;Oreo__Matcha;https://twitter.com/Oreo__Matcha/status/1724717572363542930
Wed Nov 15 09:14:26 +0000 2023;1724717481993162762;"@kimishinoriiii Those who guilt-trip coldplay usually are the same crowd as 'all concert/music are haram'. They will demonize all the stage performance, local or foreign that they deem alien except nasheed.";0;1;2;15;en;1116041310073319424;1724711118999093597;chongjunxiang1;https://twitter.com/chongjunxiang1/status/1724717481993162762
Wed Nov 15 09:08:08 +0000 2023;1724715897288634733;"FYI, Coldplay literally mentioned “genocide” during one of their concert and wants to spread love worldwide.   😅";0;0;0;2;en;24893659;1724715897288634733;tevanraj;https://twitter.com/tevanraj/status/1724715897288634733
Wed Nov 15 09:01:34 +0000 2023;1724714246007828922;"Coldplay Concert in Jakarta Promotes Sustainability Initiatives https://t.co/FHZ2hNOfUA #TempoEnglish";0;0;0;0;en;412819445;1724714246007828922;tempo_english;https://twitter.com/tempo_english/status/1724714246007828922
Wed Nov 15 09:01:32 +0000 2023;1724714235513684456;"I will have my last laugh if the government decided to cancel Coldplay concert.";0;1;2;3;en;209049659;1724714235513684456;folkloreswifty;https://twitter.com/folkloreswifty/status/1724714235513684456
Wed Nov 15 08:59:29 +0000 2023;1724713722302828997;"@pkg999 They see the Coldplay concert as an "LGBT propaganda event."  https://t.co/s2zUHfFUCk";0;1;0;1;en;835974445126688768;1724691566646948245;MarSec_Bradford;https://twitter.com/MarSec_Bradford/status/1724713722302828997
Wed Nov 15 08:56:01 +0000 2023;1724712847362716121;"Dozens of Muslim hard-liners rally outside Mulia Hotel near the GBK Stadium in Central Jakarta. They demand a halt to the Coldplay concert as a protest for the band's support for the LGBTQ+ community. Reports said protesters scuffled with police, causing severe traffic congestion https://t.co/De2HldvJwZ";0;0;1;0;en;712474960644538368;1724712847362716121;i_concordreview;https://twitter.com/i_concordreview/status/1724712847362716121
Wed Nov 15 08:54:05 +0000 2023;1724712363977523516;"not really sure if it's the translation / message of the post but, op posting a reminder for coldplay concert goers to not bring an iz*one lightstick makes me - 😭 😅";0;1;0;0;en;1228663292610002945;1724712363977523516;nevershires;https://twitter.com/nevershires/status/1724712363977523516
Wed Nov 15 08:54:01 +0000 2023;1724712344516018407;"I’ll make sure that I’ll jog around kl town few days before Coldplay concert…. 🤞🏻🤞🏻🤞🏻";0;1;0;1;en;56639142;1724712344516018407;Mayarijuana;https://twitter.com/Mayarijuana/status/1724712344516018407
Wed Nov 15 08:52:45 +0000 2023;1724712025950126291;"i can only ugly crying bc no more coldplay concert when everyone is on it 🥲🥲";0;1;0;0;en;1017819213979795456;1724712025950126291;asapjhene;https://twitter.com/asapjhene/status/1724712025950126291
Wed Nov 15 08:45:11 +0000 2023;1724710121090007181;"Local artiste Bunga responds to negative opinions on her as opening act for Coldplay's KL concert https://t.co/Xha5dPgxdb https://t.co/Xha5dPgxdb";0;0;1;0;en;22594051;1724710121090007181;staronline;https://twitter.com/staronline/status/1724710121090007181
Wed Nov 15 08:41:16 +0000 2023;1724709137735704651;"coldplay concert day https://t.co/IriucFTebV";0;1;0;0;en;120245611;1724709137735704651;iqblrsyd_;https://twitter.com/iqblrsyd_/status/1724709137735704651
Wed Nov 15 08:40:26 +0000 2023;1724708926934204837;"dah start dah statement suruh cancel concert coldplay";0;0;0;0;en;1144799353;1724708926934204837;aidoonno;https://twitter.com/aidoonno/status/1724708926934204837
Wed Nov 15 08:39:47 +0000 2023;1724708764279001269;"Malaysian Muslim Solidarity (Isma) has expressed concerns about the upcoming Coldplay concert scheduled for next week in Kuala Lumpur, citing the ongoing humanitarian crisis in Gaza, Palestine. #Coldplay #Concert #ISMA https://t.co/75iSVGRH8m";0;0;0;3;en;1435795502772092929;1724708764279001269;sinardailymy;https://twitter.com/sinardailymy/status/1724708764279001269
Wed Nov 15 08:38:37 +0000 2023;1724708471998960079;"Today is my first Coldplay Concert!  Just shill $ICP to Chris Martin 😁🤝 https://t.co/UHRbcPsDFx";2;4;8;92;en;1454328944925179905;1724708471998960079;icircle_nft;https://twitter.com/icircle_nft/status/1724708471998960079
Wed Nov 15 08:38:04 +0000 2023;1724708331519152265;"Today's Top 3 News: BMKG Forecasts Rain in Jakarta Amid Coldplay Concert, KRL Guide to GBK Stadium for Coldplay Concert https://t.co/ckEZ1XVw0A #TempoEnglish";0;0;0;0;en;412819445;1724708331519152265;tempo_english;https://twitter.com/tempo_english/status/1724708331519152265
Wed Nov 15 08:34:34 +0000 2023;1724707452892119485;"wtb coldplay infinity/cat 8/cat 7/cat 6/cat 5 (reasonable price/underprice)!!!  #coldplay #ColdplayJakarta #ColdplayInJakarta #zonauang #concertcoldplay #Coldplaytickets #wtb #concert";0;0;0;0;en;1679922500388675584;1724707452892119485;canasaysno;https://twitter.com/canasaysno/status/1724707452892119485
Wed Nov 15 08:30:40 +0000 2023;1724706470472954225;"sebagai team kalah war, im not ready to see euforia coldplay scene concert..";0;1;1;0;en;1229069840972861440;1724706470472954225;hazzelic;https://twitter.com/hazzelic/status/1724706470472954225
Wed Nov 15 08:21:13 +0000 2023;1724704089416880440;"@iskndrz00 @iamjoelee I was looking forward for coldplay’s concert 🥺🥺 but coldplay support palestine kan? sedih sbb under um uhuhu skrg tak tahu nak react cemana why why whyyyy";0;0;0;1;en;1435021586;1724592760890806543;lostmygodamind;https://twitter.com/lostmygodamind/status/1724704089416880440
Wed Nov 15 08:19:20 +0000 2023;1724703618446880814;"@Cessyderama @ICP_PUNKS Hey sure will send as as Im home, watching Coldplay Concert rn 🙏";0;2;0;0;en;1454328944925179905;1722887324328153318;icircle_nft;https://twitter.com/icircle_nft/status/1724703618446880814
Wed Nov 15 08:11:23 +0000 2023;1724701616656564457;"Meanwhile Coldplay is using their concert platform to promote solidarity to Palestine ✊🏾";0;0;1;0;en;21378339;1724701616656564457;onieylalala;https://twitter.com/onieylalala/status/1724701616656564457
Wed Nov 15 08:07:50 +0000 2023;1724700724536266968;"A Coldplay concert, a Kanye concert and I’m just good.  It only has to be once";0;0;0;1;en;1420052280796237827;1724700724536266968;Gavraer;https://twitter.com/Gavraer/status/1724700724536266968
Wed Nov 15 08:03:39 +0000 2023;1724699671359303749;"my 14yo couldn't believe she would go to coldplay's concert today😀💔";0;0;0;0;en;611438789;1724698637094236277;celestiaIise;https://twitter.com/celestiaIise/status/1724699671359303749
Wed Nov 15 08:03:38 +0000 2023;1724699665462186149;"I'm so jealous of whoever is going to the coldplay concert today. I still have to wait until next year to see them :(";0;0;0;1;en;1139114209227108352;1724699665462186149;carixza;https://twitter.com/carixza/status/1724699665462186149
Wed Nov 15 08:03:19 +0000 2023;1724699588249244038;"The fact that banyak cici + koko experiencing MRT Jakarta for the first time is …   Even the government failed to force them to use MRT. Only coldplay + jakarta traffic to the concert can..";0;0;0;5;en;108014846;1724699588249244038;_jasukeuchiha;https://twitter.com/_jasukeuchiha/status/1724699588249244038
Wed Nov 15 08:03:10 +0000 2023;1724699549590299095;"@whatsupguys007 @hmetromy Okey bang terpaling nak join concert coldplay";0;0;0;0;en;1549309462934360064;1724689467884118353;ce0reali1y;https://twitter.com/ce0reali1y/status/1724699549590299095
Wed Nov 15 07:57:44 +0000 2023;1724698180355493950;"Wishing everyone a spectacular day at the Coldplay concert today, November 15, 2023! 🎶✨  Let's turn the music into a movement!  Let's follow their lead and make every beat count. 🌟  #ColdplayConcert #ColdplayConcertJakarta #GotionIndonesia #Gotion #GoInnovation https://t.co/xWrHBNwrq7";0;0;0;0;en;1675779491900309504;1724698180355493950;GotionIndonesia;https://twitter.com/GotionIndonesia/status/1724698180355493950
Wed Nov 15 07:55:46 +0000 2023;1724697685683552385;"@ssefnum TMI I can’t wait for tonight’s Coldplay concert.";1;0;0;0;en;1651134077024747524;1724695263477174540;revollef;https://twitter.com/revollef/status/1724697685683552385
Wed Nov 15 07:52:11 +0000 2023;1724696786768716010;"Jakarta is ready for their first ever @coldplay Concert! ✨  📸 @pocokpoke  📲 Follow Us: https://t.co/AF6vXq5PxS https://t.co/DUirAYplux";0;0;1;10;en;2913505334;1724696786768716010;ColdplayPHL;https://twitter.com/ColdplayPHL/status/1724696786768716010
Wed Nov 15 07:50:21 +0000 2023;1724696324040466469;"WTS Want To Sell TIKET COLDPLAY JAKARTA    Festival ✅ CAT 4 ✅ CAT 5 ✅️  ‼️Trusted. Bisa check media twitter for previous concert‼️  WA : https://t.co/RCr0WxJdDf  #ColdplayinJakarta #ColdplayJakarta #ColdplayJakarta #ColdplayInJakarta2023 #ColdplayJakarta2023";0;4;0;0;en;1292277572533805056;1724696324040466469;bbbunny9900;https://twitter.com/bbbunny9900/status/1724696324040466469
Wed Nov 15 07:49:50 +0000 2023;1724696192565821524;"I'LL BE IN LINE AT COLDPLAY CONCERT TOO NEXT WEEK AND MY FLIGHT IS IN 5 DAYS AAAAHHHH. I AM NOT READY!!!";0;0;0;2;en;923146919609696258;1724696192565821524;perfectcoldplay;https://twitter.com/perfectcoldplay/status/1724696192565821524
Wed Nov 15 07:38:43 +0000 2023;1724693397045444639;"jin with me @ coldplay concert in Jakarta🇮🇩 https://t.co/m90rixOfvM";13;32;107;1229;en;1351075965057847297;1724693397045444639;borahtaehyung;https://twitter.com/borahtaehyung/status/1724693397045444639
Wed Nov 15 07:22:45 +0000 2023;1724689378184945666;"We are here !! Enjoy the concert para customer kami.  Open Rent/Sewa Samsung /Sewa Iphone  Samsung S23 Ultra  ❌ Booked Iphone 11 ❌ Booked Telezoom ❌ Booked  “COLDPLAY Music of the Spheres”  15 November 2023   📍COD Venue Konser (GBK STADIUM) https://t.co/SCERZdAPwM";0;2;0;1;en;618183651;1724689378184945666;rent_bybu;https://twitter.com/rent_bybu/status/1724689378184945666
Wed Nov 15 07:14:49 +0000 2023;1724687382534889559;"@coldplay_spirit I hope so too.... 🙏 Unfortunately, when I think of something like this, I always think of the terrorist attack at the Ariana Grande concert in Manchester... that's always in my mind... The people were all there just to have a great evening together... 😔";0;0;0;1;en;1545404243603066880;1724679858016383198;esOehlchen;https://twitter.com/esOehlchen/status/1724687382534889559
Wed Nov 15 07:14:37 +0000 2023;1724687329313587699;"pantes macet, BARU INGET COLDPLAY CONCERT";0;0;0;0;en;566115275;1724687329313587699;supernamoy;https://twitter.com/supernamoy/status/1724687329313587699
Wed Nov 15 07:09:32 +0000 2023;1724686049669214412;"@RobertH59873382 @BigBadDenis We've got Wiggles concert and Coldplay in Perth this weekend, as well as all the other local gov events happening. My council has their Annual Show.  Plenty of bodies to share this around!";0;0;0;1;en;1324987497252679680;1724674924856627478;Appit15;https://twitter.com/Appit15/status/1724686049669214412
Wed Nov 15 06:58:44 +0000 2023;1724683331848331558;"@coldplay you know, Indonesia one of the most demanding ticket for your concert. Despite you are aware of the wrack way ticket sales here, you still give a day for Indonesian fans here.. It’s so scary if you search “penipuan Coldplay” here, there’s a lot thread about the scam..";0;1;0;2;en;71614717;1724683331848331558;_amoy;https://twitter.com/_amoy/status/1724683331848331558
Wed Nov 15 06:54:58 +0000 2023;1724682384954593646;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/ikNvL9rvj1";0;0;0;0;en;1715642958228189184;1724682384954593646;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724682384954593646
Wed Nov 15 06:49:47 +0000 2023;1724681079993585809;"Coldplay concert fit check https://t.co/q4Xm6TkD3b";0;1;0;1;en;1153727854951071744;1724681079993585809;asthechosenone;https://twitter.com/asthechosenone/status/1724681079993585809
Wed Nov 15 06:44:54 +0000 2023;1724679853289701382;"coldplayconcert omg hr ini💔🥲";0;0;0;0;en;1554732674019135488;1724679853289701382;itzsafckngspace;https://twitter.com/itzsafckngspace/status/1724679853289701382
Wed Nov 15 06:42:28 +0000 2023;1724679240514457667;"@myrapidkl @MRTMalaysia Hi can we request for the extension of operation hour on 22Nov for #COLDPLAYinKL ? one of the @coldplay green &amp  sustainability movement is encourage concert goers to use public transport which you guys should support this initiative too. TQ  @ColdplayMsia";0;1;0;2;en;66393606;1724679240514457667;_harharhar;https://twitter.com/_harharhar/status/1724679240514457667
Wed Nov 15 06:36:17 +0000 2023;1724677683777609819;"WTS TIKET COLDPLAY SINGAPORE 30 Jan 2024 4 tix Normal price Seat Festival ASAP TO DM  #coldplayinsingapore #coldplayconcert #coldplayinsg";1;2;2;0;en;99025420;1724677683777609819;tiusmarc;https://twitter.com/tiusmarc/status/1724677683777609819
Wed Nov 15 06:33:52 +0000 2023;1724677077507723476;"‼️help rt‼️ wts coldplay world tour singapore  1 tix standing pen IDR 1.700K 30 Jan 24  ✅️ Proof order ✅️ Cod jaksel ✅️ DP/Fullpay ✅️ Kontak WA IG 📩 Minat? DM ⠀ #coldplaysingapore #coldplayinsingapore #coldplayconcert #zonauang #zonaba #jastipkonser";0;0;0;0;en;1265173406762143745;1724677077507723476;jenonoroyals;https://twitter.com/jenonoroyals/status/1724677077507723476
Wed Nov 15 06:24:39 +0000 2023;1724674758095122873;"Coldplay en el tiny desk concert 200/10";0;0;0;1;en;766860624164974592;1724674758095122873;cvillegas97;https://twitter.com/cvillegas97/status/1724674758095122873
Wed Nov 15 06:23:04 +0000 2023;1724674358885412968;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/odBpo5PgxB";0;0;0;0;en;1715642958228189184;1724674358885412968;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724674358885412968
Wed Nov 15 06:17:01 +0000 2023;1724672836269416605;"The Jakarta Metropolitan Police have prepared situational traffic engineering related to the Coldplay concert scheduled to be held at Gelora Bung Karno Main Stadium (SUGBK), Jakarta on Wed(11/15).  Let's take a look at the following picture!  #SEATodayNews  #Jakarta #Coldplay https://t.co/MnjLnAOCmT";0;0;0;1;en;1314830750533865472;1724672836269416605;seatodaynews;https://twitter.com/seatodaynews/status/1724672836269416605
Wed Nov 15 06:11:57 +0000 2023;1724671558554415133;"Should I boycott Coldplay too? I’ve already bought my 🇵🇸 flags for their concert 🥲 https://t.co/ZFytwKArYP";10;4;24;33;en;1358344264011288576;1724671558554415133;heize81;https://twitter.com/heize81/status/1724671558554415133
Wed Nov 15 06:01:47 +0000 2023;1724669003191451997;"anyway, have fun to y'all whos heading to coldplay concert! sing loud vibe hard, make it lit, and be safe otw home afterward✨";0;0;0;0;en;425756403;1724669003191451997;avindirhnn;https://twitter.com/avindirhnn/status/1724669003191451997
Wed Nov 15 06:00:59 +0000 2023;1724668801172771227;"wtb lfs   — looking for   2 coldplay tix for ph day 2 🇵🇭 seated together  — UBB Sides — UBC Sides  🏷️ concert philippine phil arena tickets mnl manila lf ic coldplay ubc sides ubb sides bulacan wts lfb selling";0;10;0;1;en;1290249257287524352;1724668801172771227;yawnzinaur;https://twitter.com/yawnzinaur/status/1724668801172771227
Wed Nov 15 05:58:21 +0000 2023;1724668138053083190;"Justin Bieber et mes deux concerts de Coldplay of course";0;0;0;0;fr;73623077;1724668138053083190;treehillw;https://twitter.com/treehillw/status/1724668138053083190
Wed Nov 15 05:54:18 +0000 2023;1724667119869321291;"Next week concert coldplay 🥹";0;0;0;0;en;2991086023;1724667119869321291;sitionisa_;https://twitter.com/sitionisa_/status/1724667119869321291
Wed Nov 15 05:44:05 +0000 2023;1724664549289431308;"BMKG Forecasts Rain in Jakarta Amid Coldplay Concert https://t.co/EXv11vKnn8 #TempoEnglish";0;0;0;0;en;412819445;1724664549289431308;tempo_english;https://twitter.com/tempo_english/status/1724664549289431308
Wed Nov 15 05:41:00 +0000 2023;1724663772613361845;"hi @askrapidkl , nanti concert Coldplay on 22nd November, nak minta tolong extend LRT operation time. Maybe until 1 or 2am. Thank you";0;1;0;0;en;1305717643509334016;1724663772613361845;anisooooo;https://twitter.com/anisooooo/status/1724663772613361845
Wed Nov 15 05:40:53 +0000 2023;1724663740627308980;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/etz15ryTJb";0;0;0;0;en;1715642958228189184;1724663740627308980;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724663740627308980
Wed Nov 15 05:37:25 +0000 2023;1724662868099174549;"@imqn_ 1 ticket VIP 1, can COD in Malaysia 22-24 November at Coldplay concert, DM Me if u interested https://t.co/tJ4RzmNoCL";0;0;0;0;en;79707362;1724446584568684708;REREirez;https://twitter.com/REREirez/status/1724662868099174549
Wed Nov 15 05:30:57 +0000 2023;1724661243846574385;"Literally my mom. Telling everyone to boycot Coldplay 🙃 While her daugthers were planning ahead before the concert. Maapin mama, kami LGTM bukan LGBT 😭 https://t.co/fxooBbZ6uM";0;3;0;0;en;71544623;1724661243846574385;dhilun;https://twitter.com/dhilun/status/1724661243846574385
Wed Nov 15 05:21:37 +0000 2023;1724658893647991021;"the way im more excited for stc hangout day than for coldplay concert aisnsisbisbs";0;0;1;0;en;914472148944617473;1724658893647991021;renai_owo;https://twitter.com/renai_owo/status/1724658893647991021
Wed Nov 15 05:20:49 +0000 2023;1724658691335667724;"WTS 2Tix Coldplay Singapore 31 january 2024 Cat 3 section 103 row c seat number 4 &amp  5 ✅️ print at home ticket No need to worry you can also enter the concert venue with me Please dm me for more information #coldplayinsg #coldplaysingapore #coldplay https://t.co/oauXFbS7Yx";1;17;0;1;en;812326190;1724658691335667724;laviedeila;https://twitter.com/laviedeila/status/1724658691335667724
Wed Nov 15 04:57:06 +0000 2023;1724652724543799376;"Coldplay Concert India 2024 Tickets Price, Booking, Dates for Asia Tour https://t.co/swaZrdL2BP";0;0;0;0;en;1715642958228189184;1724652724543799376;Sarkarijob42166;https://twitter.com/Sarkarijob42166/status/1724652724543799376
Wed Nov 15 04:48:13 +0000 2023;1724650487235133514;"Coldplay and Nicki, best concerts I’ve ever been to";0;0;0;0;en;55789170;1724650487235133514;Lil_Mec;https://twitter.com/Lil_Mec/status/1724650487235133514
Wed Nov 15 04:44:18 +0000 2023;1724649503104647375;"Hi Concert Coldplay music of the spheres world Tour 2023 Di kota metropolitan Jakarta Indonesia To Night 🇮🇩🤝🇵🇸 @coldplay  @SahabatCirebon https://t.co/fJIz6OzmMl";0;0;0;0;en;1508387502599536646;1724649503104647375;Alanrah98081457;https://twitter.com/Alanrah98081457/status/1724649503104647375
Wed Nov 15 04:37:05 +0000 2023;1724647685603590367;"KRL Guide to GBK Main Stadium for Coldplay Concert Accommodation https://t.co/G7iaKxeJRY #TempoEnglish";0;0;0;0;en;412819445;1724647685603590367;tempo_english;https://twitter.com/tempo_english/status/1724647685603590367
Wed Nov 15 04:28:29 +0000 2023;1724645524157157752;"I'm not a Coldplay fan, but I wish success for their concert tonight in Jakarta. https://t.co/extSKvltDX";0;0;0;0;en;1457673591546286081;1724645524157157752;hellodimas_;https://twitter.com/hellodimas_/status/1724645524157157752
